## Benchmark with 150994944 rows (2^27 primary, 2^24 secondary)
## Keys (expected to be unique) taken from keys.bin
# p_log_entries = 27
# s_log_entries = 24
###
table,operation,positive_ratio,rw,pbs,sbs,0.5,0.6,0.7,0.75,0.8,0.85,0.9,0.95
iceberg,find,   0,64, 16,  8, 12.019917, 13.065012, 15.134043, 16.508108, 17.880064, 19.197132, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.842560, 12.373126, 13.471117, 14.318393, 15.174042, 16.222208, nan, nan
iceberg,find,0.75,64, 16,  8, 11.751629, 12.020327, 12.602432, 13.045964, 13.593172, 14.270899, nan, nan
iceberg,find,   1,64, 16,  8, 11.661516, 11.668685, 11.733191, 11.832051, 12.014796, 12.312371, nan, nan
iceberg,find,   0,64, 16,  8, 12.025030, 13.066854, 15.136960, 16.495411, 17.882317, 19.195086, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.843379, 12.372582, 13.473791, 14.254695, 15.175270, 16.176884, nan, nan
iceberg,find,0.75,64, 16,  8, 11.751629, 12.022989, 12.604416, 13.047603, 13.596468, 14.270259, nan, nan
iceberg,find,   1,64, 16,  8, 11.660640, 11.669709, 11.734426, 11.834982, 12.014803, 12.314215, nan, nan
iceberg,find,   0,64, 16,  8, 12.025446, 13.068690, 15.138407, 16.499712, 17.884159, 19.187916, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.844198, 12.371968, 13.474611, 14.250394, 15.173427, 16.215858, nan, nan
iceberg,find,0.75,64, 16,  8, 11.752403, 12.021350, 12.604212, 13.042849, 13.596057, 14.267584, nan, nan
iceberg,find,   1,64, 16,  8, 11.663949, 11.669094, 11.737088, 11.831091, 12.018073, 12.312371, nan, nan
iceberg,find,   0,64, 16,  8, 12.022169, 13.062144, 15.188787, 16.499712, 17.878017, 19.193037, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.840768, 12.368474, 13.468448, 14.252237, 15.171143, 16.217701, nan, nan
iceberg,find,0.75,64, 16,  8, 11.752039, 12.019130, 12.599911, 13.041664, 13.593600, 14.269031, nan, nan
iceberg,find,   1,64, 16,  8, 11.658649, 11.670323, 11.730739, 11.833063, 12.011680, 12.313805, nan, nan
iceberg,find,   0,64, 16,  8, 12.024627, 13.065831, 15.133492, 16.501978, 17.881292, 19.184845, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.844812, 12.373568, 13.473178, 14.255308, 15.174841, 16.274227, nan, nan
iceberg,find,0.75,64, 16,  8, 11.753100, 12.025446, 12.603795, 13.047399, 13.598720, 14.270816, nan, nan
iceberg,find,   1,64, 16,  8, 11.662336, 11.670938, 11.733197, 11.834368, 12.014387, 12.314829, nan, nan
iceberg,find,   0,64, 16,  8, 12.023597, 13.061101, 15.134924, 16.498688, 17.909555, 19.192013, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.843584, 12.371968, 13.472563, 14.256332, 15.177318, 16.218752, nan, nan
iceberg,find,0.75,64, 16,  8, 11.752653, 12.020327, 12.605235, 13.043251, 13.599539, 14.268620, nan, nan
iceberg,find,   1,64, 16,  8, 11.664960, 11.668097, 11.736269, 11.829043, 12.017869, 12.312166, nan, nan
iceberg,find,   0,64, 16,  8, 12.021350, 13.065420, 15.135744, 16.500530, 17.886003, 19.191807, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.843130, 12.372172, 13.469492, 14.253876, 15.174657, 16.215450, nan, nan
iceberg,find,0.75,64, 16,  8, 11.749785, 12.020327, 12.602572, 13.042279, 13.593805, 14.266726, nan, nan
iceberg,find,   1,64, 16,  8, 11.659693, 11.669504, 11.732992, 11.833574, 12.014796, 12.310528, nan, nan
iceberg,find,   0,64, 16,  8, 12.020532, 13.067060, 15.134311, 16.504833, 17.938272, 19.182796, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.843789, 12.370963, 13.473178, 14.253466, 15.176500, 16.211987, nan, nan
iceberg,find,0.75,64, 16,  8, 11.753472, 12.020998, 12.603354, 13.044479, 13.597049, 14.265887, nan, nan
iceberg,find,   1,64, 16,  8, 11.660698, 11.670182, 11.734835, 11.832308, 12.014592, 12.312371, nan, nan
iceberg,find,   0,64, 16,  8, 12.022989, 13.061529, 15.132090, 16.497702, 17.882868, 19.190649, nan, nan
iceberg,find, 0.5,64, 16,  8, 11.843610, 12.370944, 13.470362, 14.251417, 15.173632, 16.215450, nan, nan
iceberg,find,0.75,64, 16,  8, 11.753881, 12.019712, 12.603386, 13.043303, 13.595731, 14.268211, nan, nan
iceberg,find,   1,64, 16,  8, 11.661722, 11.671206, 11.732787, 11.834778, 12.015001, 12.313395, nan, nan
iceberg,put,,64, 16,  8, 24.672665, 29.759974, 35.057869, 37.885132, 40.889549, 43.965851, nan, nan
iceberg,put,,64, 16,  8, 24.665524, 29.772404, 35.073689, 37.904411, 40.877083, 43.974499, nan, nan
iceberg,put,,64, 16,  8, 24.667749, 29.767883, 35.074181, 37.897217, 40.884838, 43.967766, nan, nan
iceberg,put,,64, 16,  8, 24.646317, 29.770437, 35.079750, 37.887848, 40.887142, 43.968716, nan, nan
iceberg,put,,64, 16,  8, 24.643890, 29.775904, 35.061619, 37.900146, 40.892281, 43.969025, nan, nan
iceberg,put,,64, 16,  8, 24.675533, 29.763910, 35.067799, 37.951283, 40.890411, 43.963646, nan, nan
iceberg,put,,64, 16,  8, 24.677626, 29.778955, 35.083881, 37.898125, 40.902859, 43.979469, nan, nan
iceberg,put,,64, 16,  8, 24.682495, 29.768295, 35.080605, 37.902233, 40.895508, 43.968922, nan, nan
iceberg,put,,64, 16,  8, 24.641947, 29.779392, 35.065491, 37.897423, 40.895897, 43.977524, nan, nan
iceberg,put,,64, 16,  8, 24.636347, 29.773005, 35.064648, 37.903973, 40.892666, 43.972607, nan, nan
iceberg,fop,   0,64, 16,  8, 35.264809, 37.616051, 40.861900, 42.660065, 44.591888, 46.644836, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.904551, 23.821518, 27.071301, 28.872437, 30.797836, 32.862259, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.830091, 21.831137, 21.830860, 21.831961, 23.771749, 25.832855, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.696030, 37.622345, 40.852921, 42.668144, 44.596840, 46.666954, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.901684, 23.820353, 27.066650, 28.861542, 30.851431, 32.861038, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.829702, 21.828583, 21.828556, 21.826763, 23.769339, 25.832653, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.706493, 37.608246, 40.865795, 42.655388, 44.594200, 46.656715, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.905575, 23.817478, 27.077768, 28.868647, 30.797663, 32.856915, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.833185, 21.829632, 21.832033, 21.829920, 23.775681, 25.833675, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.706226, 37.608246, 40.862923, 42.665367, 44.584045, 46.649834, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.902533, 23.819592, 27.068211, 28.871546, 30.789104, 32.861595, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.918329, 21.898855, 21.830875, 21.839256, 23.771341, 25.840845, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.698097, 37.620373, 40.847771, 42.665039, 44.578232, 46.656921, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.899296, 23.818933, 27.064590, 28.865124, 30.795441, 32.856781, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.830656, 21.833759, 21.829666, 21.833933, 23.771194, 25.837158, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.703865, 37.606285, 40.857285, 42.649879, 44.589878, 46.627434, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.903378, 23.813965, 27.071985, 28.868692, 30.795572, 32.856960, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.831131, 21.830257, 21.830053, 21.831272, 23.769497, 25.833368, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.694969, 37.602711, 40.854149, 42.663322, 44.592819, 46.652004, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.899837, 23.880123, 27.070053, 28.870245, 30.785400, 32.851765, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.828274, 21.830452, 21.829838, 21.830578, 23.762989, 25.833838, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.703564, 37.609264, 40.859764, 42.662148, 44.587418, 46.649559, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.898117, 23.813118, 27.066778, 28.922878, 30.795776, 32.855667, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.830086, 21.832991, 21.829838, 21.832569, 23.768711, 25.826542, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.696804, 37.613159, 40.929737, 42.660347, 44.583557, 46.641972, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.903751, 23.819981, 27.067188, 28.868017, 30.798880, 33.214050, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.835011, 21.835363, 21.836802, 21.836185, 23.774721, 25.832935, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,fop,   0,64, 16,  8, 34.756676, 37.615681, 40.852352, 42.661354, 44.572479, 46.649345, nan, nan
iceberg,fop, 0.5,64, 16,  8, 20.905600, 23.813543, 27.066599, 28.869019, 30.794586, 32.859341, nan, nan
iceberg,fop,0.75,64, 16,  8, 21.829906, 21.833536, 21.829292, 21.830734, 23.771061, 25.833063, nan, nan
iceberg,fop,   1,64, 16,  8, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,find,   0,64, 16,  0, 10.458931, 10.745894, 11.586150, 12.390810, 13.616742, 15.417018, 17.894861, 21.620909
cuckoo,find, 0.5,64, 16,  0, 10.416128, 10.622976, 11.002266, 11.428659, 12.078016, 13.067264, 14.553497, 16.663961
cuckoo,find,0.75,64, 16,  0, 10.398106, 10.479002, 10.711245, 10.942905, 11.294720, 11.844608, 12.706368, 14.135297
cuckoo,find,   1,64, 16,  0, 10.380652, 10.401382, 10.453811, 10.497478, 10.568295, 10.685440, 10.918912, 11.482112
cuckoo,find,   0,64, 16,  0, 10.453869, 10.746061, 11.587859, 12.390400, 13.614079, 15.399732, 17.895016, 21.610701
cuckoo,find, 0.5,64, 16,  0, 10.413056, 10.564813, 11.001376, 11.426816, 12.075212, 13.062106, 14.538572, 16.659475
cuckoo,find,0.75,64, 16,  0, 10.396339, 10.476486, 10.710425, 10.941440, 11.294535, 11.842150, 12.704153, 14.126285
cuckoo,find,   1,64, 16,  0, 10.378035, 10.457703, 10.450125, 10.494976, 10.564198, 10.683008, 10.914790, 11.478221
cuckoo,find,   0,64, 16,  0, 10.454016, 10.749190, 11.590246, 12.395251, 13.618586, 15.344231, 17.889484, 21.614796
cuckoo,find, 0.5,64, 16,  0, 10.417971, 10.565222, 11.006355, 11.430708, 12.080538, 13.065831, 14.567987, 16.666418
cuckoo,find,0.75,64, 16,  0, 10.397902, 10.476339, 10.714285, 10.940825, 11.300730, 11.845633, 12.707636, 14.019175
cuckoo,find,   1,64, 16,  0, 10.380902, 10.401178, 10.455654, 10.495590, 10.567629, 10.683802, 10.918707, 11.480896
cuckoo,find,   0,64, 16,  0, 10.454867, 10.750566, 11.589223, 12.396467, 13.617561, 15.356466, 17.889894, 21.614216
cuckoo,find, 0.5,64, 16,  0, 10.415316, 10.566861, 11.004313, 11.431322, 12.079309, 13.067675, 14.565434, 16.662937
cuckoo,find,0.75,64, 16,  0, 10.397286, 10.480639, 10.712883, 10.945127, 11.296358, 11.847885, 12.705145, 14.090886
cuckoo,find,   1,64, 16,  0, 10.377498, 10.400698, 10.451559, 10.496000, 10.564198, 10.686125, 10.916250, 11.483545
cuckoo,find,   0,64, 16,  0, 10.455379, 10.747290, 11.586150, 12.393677, 13.616537, 15.396070, 17.892353, 21.616230
cuckoo,find, 0.5,64, 16,  0, 10.414694, 10.563174, 11.000083, 11.426202, 12.078131, 13.062086, 14.476288, 16.663948
cuckoo,find,0.75,64, 16,  0, 10.395827, 10.473472, 10.710221, 10.938368, 11.293695, 11.840307, 12.702036, 14.120959
cuckoo,find,   1,64, 16,  0, 10.379059, 10.399335, 10.450068, 10.495386, 10.564813, 10.682105, 10.913792, 11.479629
cuckoo,find,   0,64, 16,  0, 10.456064, 10.749306, 11.587584, 12.393671, 13.615923, 15.405057, 17.889074, 21.610497
cuckoo,find, 0.5,64, 16,  0, 10.416365, 10.563584, 11.004538, 11.429683, 12.081017, 13.062349, 14.531174, 16.654734
cuckoo,find,0.75,64, 16,  0, 10.397696, 10.479616, 10.714726, 10.940794, 11.296947, 11.843993, 12.707207, 14.122599
cuckoo,find,   1,64, 16,  0, 10.381107, 10.401793, 10.453197, 10.497229, 10.567475, 10.686873, 10.916454, 11.481498
cuckoo,find,   0,64, 16,  0, 10.454630, 10.748928, 11.590246, 12.393261, 13.614899, 15.449907, 17.895220, 21.611725
cuckoo,find, 0.5,64, 16,  0, 10.470605, 10.566861, 11.003494, 11.428659, 12.078284, 13.065625, 14.494720, 16.661358
cuckoo,find,0.75,64, 16,  0, 10.395443, 10.479808, 10.711859, 10.943283, 11.293695, 11.846656, 12.702720, 14.133657
cuckoo,find,   1,64, 16,  0, 10.376192, 10.403251, 10.449511, 10.499495, 10.564806, 10.686669, 10.913997, 11.483136
cuckoo,find,   0,64, 16,  0, 10.455482, 10.746125, 11.592500, 12.397568, 13.622067, 15.394201, 17.898291, 21.694668
cuckoo,find, 0.5,64, 16,  0, 10.414131, 10.563174, 11.005133, 11.431879, 12.082380, 13.065420, 14.487348, 16.664371
cuckoo,find,0.75,64, 16,  0, 10.395648, 10.477159, 10.711436, 10.941453, 11.294516, 11.841742, 12.703130, 14.046618
cuckoo,find,   1,64, 16,  0, 10.435584, 10.399335, 10.449920, 10.495795, 10.565856, 10.682982, 10.914848, 11.481498
cuckoo,find,   0,64, 16,  0, 10.454221, 10.746881, 11.591827, 12.394701, 13.619405, 15.347847, 17.894604, 21.614388
cuckoo,find, 0.5,64, 16,  0, 10.414016, 10.563379, 11.004724, 11.428659, 12.078080, 13.065580, 14.479418, 16.661882
cuckoo,find,0.75,64, 16,  0, 10.396608, 10.479206, 10.711859, 10.940416, 11.295744, 11.845427, 12.706611, 14.142874
cuckoo,find,   1,64, 16,  0, 10.378579, 10.398310, 10.451559, 10.494566, 10.565632, 10.684889, 10.918157, 11.482029
cuckoo,find,   0,64, 16,  0, 10.454630, 10.749606, 11.587584, 12.390963, 13.616397, 15.283468, 17.886412, 21.667385
cuckoo,find, 0.5,64, 16,  0, 10.416333, 10.566042, 11.003904, 11.426003, 12.078675, 13.060915, 14.524416, 16.659252
cuckoo,find,0.75,64, 16,  0, 10.399744, 10.478828, 10.714726, 10.938368, 11.298407, 11.841946, 12.704153, 14.113997
cuckoo,find,   1,64, 16,  0, 10.380083, 10.398720, 10.454157, 10.494976, 10.567091, 10.683597, 10.918099, 11.479859
cuckoo,put,,64, 16,  0, 21.939611, 26.399952, 30.981695, 33.482548, 36.210976, 39.372734, 43.242649, 48.998020
cuckoo,put,,64, 16,  0, 22.003973, 26.392200, 30.980915, 33.474216, 36.216835, 39.360191, 43.240768, 49.001328
cuckoo,put,,64, 16,  0, 22.002094, 26.407730, 30.980747, 33.463753, 36.213554, 39.370342, 43.241066, 48.999630
cuckoo,put,,64, 16,  0, 22.001339, 26.400482, 30.981735, 33.468620, 36.205772, 39.361767, 43.240517, 48.999279
cuckoo,put,,64, 16,  0, 21.996435, 26.406912, 30.979809, 33.480717, 36.219524, 39.354214, 43.295967, 48.984886
cuckoo,put,,64, 16,  0, 22.001120, 26.400766, 30.981358, 33.475380, 36.212532, 39.368092, 43.245167, 48.992687
cuckoo,put,,64, 16,  0, 22.007469, 26.392986, 30.991974, 33.471691, 36.221947, 39.367699, 43.238277, 49.000450
cuckoo,put,,64, 16,  0, 22.000229, 26.402887, 30.989721, 33.473156, 36.214222, 39.369934, 43.236603, 49.042900
cuckoo,put,,64, 16,  0, 22.003098, 26.391613, 30.979071, 33.466434, 36.219902, 39.366497, 43.251034, 49.009125
cuckoo,put,,64, 16,  0, 22.014360, 26.412302, 31.003239, 33.473534, 36.218323, 39.361328, 43.253365, 48.981438
cuckoo,fop,   0,64, 16,  0, 155.360855, 166.009720, 176.858185, 182.481720, 188.285965, 194.560013, 201.607452, 210.510986
cuckoo,fop, 0.5,64, 16,  0, 121.893448, 133.067978, 144.229385, 150.010620, 155.969742, 162.414398, 169.521210, 178.511337
cuckoo,fop,0.75,64, 16,  0, 131.777069, 131.792770, 131.792847, 131.778793, 138.153259, 144.955048, 152.658966, 162.200409
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.321838, 166.037750, 176.834442, 182.442184, 188.284958, 194.543213, 201.623749, 210.487793
cuckoo,fop, 0.5,64, 16,  0, 121.900803, 133.053665, 144.235931, 149.991089, 155.987030, 162.381805, 169.497681, 178.517273
cuckoo,fop,0.75,64, 16,  0, 131.787811, 131.752228, 131.761566, 131.764832, 138.108521, 144.959564, 152.646133, 162.156815
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.316010, 166.006256, 176.857254, 182.482697, 188.279602, 194.570648, 201.631134, 210.505524
cuckoo,fop, 0.5,64, 16,  0, 121.955910, 133.051178, 144.214722, 150.007172, 156.009552, 162.391846, 169.521362, 178.521500
cuckoo,fop,0.75,64, 16,  0, 131.775391, 131.770996, 131.776321, 131.771423, 138.153717, 144.960419, 152.556030, 162.181107
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.329193, 166.052032, 176.854828, 182.479889, 188.303619, 194.576675, 201.621338, 210.512695
cuckoo,fop, 0.5,64, 16,  0, 121.885292, 133.039948, 144.242828, 150.043533, 155.989212, 162.372025, 169.487152, 178.539764
cuckoo,fop,0.75,64, 16,  0, 131.795410, 131.748917, 131.770050, 131.769150, 138.142426, 144.954010, 152.558182, 162.176605
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.418625, 166.034027, 176.869736, 182.472900, 188.338455, 194.571533, 201.674759, 210.508224
cuckoo,fop, 0.5,64, 16,  0, 121.918137, 133.083008, 144.248840, 150.040207, 155.998199, 162.392471, 169.527740, 178.541412
cuckoo,fop,0.75,64, 16,  0, 131.801239, 131.779373, 131.822586, 131.780777, 138.175262, 144.968491, 152.606186, 162.176849
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.347351, 166.036057, 176.860764, 182.465530, 188.322861, 194.585236, 201.643921, 210.534546
cuckoo,fop, 0.5,64, 16,  0, 121.912354, 133.081284, 144.251602, 150.081543, 155.983551, 162.415207, 169.554321, 178.529495
cuckoo,fop,0.75,64, 16,  0, 131.843246, 131.830719, 131.793716, 131.763397, 138.136017, 144.969315, 152.570877, 162.184799
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.334457, 166.007233, 176.872864, 182.455994, 188.305542, 194.549149, 201.673615, 210.523834
cuckoo,fop, 0.5,64, 16,  0, 121.894997, 133.056793, 144.236801, 150.049393, 155.959686, 162.413956, 169.508713, 178.515594
cuckoo,fop,0.75,64, 16,  0, 131.756439, 131.750290, 131.742706, 131.768051, 138.130096, 144.933121, 152.573120, 162.182816
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.321411, 166.024857, 176.851166, 182.448746, 188.291687, 194.562546, 201.643219, 210.492020
cuckoo,fop, 0.5,64, 16,  0, 121.885681, 133.078415, 144.246368, 149.986725, 155.970917, 162.397202, 169.528763, 178.531647
cuckoo,fop,0.75,64, 16,  0, 131.821472, 131.750336, 131.760040, 131.757706, 138.167694, 144.959076, 152.599197, 162.172241
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.312332, 166.034851, 176.851761, 182.464996, 188.300079, 194.584167, 201.625610, 210.543213
cuckoo,fop, 0.5,64, 16,  0, 121.871033, 133.055267, 144.258148, 150.054321, 155.984085, 162.388855, 169.509079, 178.521820
cuckoo,fop,0.75,64, 16,  0, 131.785324, 131.765121, 131.775284, 131.757889, 138.157379, 145.036285, 152.585052, 162.179901
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
cuckoo,fop,   0,64, 16,  0, 155.360748, 165.977753, 176.865387, 182.445053, 188.294769, 194.571243, 201.668823, 210.480759
cuckoo,fop, 0.5,64, 16,  0, 121.870728, 133.028458, 144.242966, 150.128876, 155.954163, 162.389847, 169.515488, 178.498566
cuckoo,fop,0.75,64, 16,  0, 131.783905, 131.754349, 131.768600, 131.777390, 138.174194, 145.018906, 152.598969, 162.188538
cuckoo,fop,   1,64, 16,  0, nan, nan, nan, nan, nan, nan, nan, nan
iceberg,find,   0,16, 32, 16, 9.596928, 10.055270, 10.990797, 12.329165, 13.805349, 15.245946, 16.514017, nan
iceberg,find, 0.5,16, 32, 16, 8.872960, 9.127935, 10.190592, 11.140480, 12.290049, 13.554054, 14.815231, nan
iceberg,find,0.75,16, 32, 16, 8.856371, 9.060147, 9.652224, 10.268057, 11.061178, 11.990630, 13.010534, nan
iceberg,find,   1,16, 32, 16, 8.838758, 8.879719, 9.112787, 9.397440, 9.818649, 10.391552, 11.096474, nan
iceberg,find,   0,16, 32, 16, 8.903449, 9.333536, 10.989140, 12.322638, 13.805318, 15.241422, 16.519169, nan
iceberg,find, 0.5,16, 32, 16, 8.875232, 9.127590, 10.194662, 11.137843, 12.296396, 13.553050, 14.820557, nan
iceberg,find,0.75,16, 32, 16, 8.858214, 9.003149, 9.656321, 10.269286, 11.063910, 11.991380, 13.014221, nan
iceberg,find,   1,16, 32, 16, 8.841011, 8.879104, 9.117901, 9.397165, 9.824256, 10.392576, 11.100634, nan
iceberg,find,   0,16, 32, 16, 8.901377, 9.331917, 10.990797, 12.328550, 13.804077, 15.243469, 16.514662, nan
iceberg,find, 0.5,16, 32, 16, 8.873983, 9.126931, 10.194739, 11.142074, 12.294349, 13.552435, 14.816800, nan
iceberg,find,0.75,16, 32, 16, 8.857210, 9.004236, 9.656557, 10.273587, 11.062624, 11.991244, 13.012378, nan
iceberg,find,   1,16, 32, 16, 8.841626, 8.881152, 9.119130, 9.401753, 9.822823, 10.392813, 11.101594, nan
iceberg,find,   0,16, 32, 16, 8.901427, 9.332659, 10.990585, 12.327724, 13.805446, 15.249594, 16.517529, nan
iceberg,find, 0.5,16, 32, 16, 8.874393, 9.125888, 10.193127, 11.138662, 12.293119, 13.555507, 14.818098, nan
iceberg,find,0.75,16, 32, 16, 8.856985, 9.002599, 9.654477, 10.269082, 11.062681, 11.993907, 13.012787, nan
iceberg,find,   1,16, 32, 16, 8.841139, 8.878969, 9.118105, 9.397862, 9.820929, 10.392237, 11.100570, nan
iceberg,find,   0,16, 32, 16, 8.904979, 9.334990, 10.990208, 12.323021, 13.810893, 15.247360, 16.521215, nan
iceberg,find, 0.5,16, 32, 16, 8.875213, 9.126650, 10.193920, 11.136410, 12.294963, 13.554278, 14.824244, nan
iceberg,find,0.75,16, 32, 16, 8.858368, 9.002451, 9.655296, 10.267073, 11.062272, 11.992832, 13.016065, nan
iceberg,find,   1,16, 32, 16, 8.841216, 8.879136, 9.116262, 9.395815, 9.820154, 10.392166, 11.100570, nan
iceberg,find,   0,16, 32, 16, 8.901632, 9.337446, 10.993274, 12.324454, 13.802707, 15.241159, 16.520601, nan
iceberg,find, 0.5,16, 32, 16, 8.873139, 9.129984, 10.197401, 11.139200, 12.292301, 13.552025, 14.822406, nan
iceberg,find,0.75,16, 32, 16, 8.857805, 9.002733, 9.658573, 10.268339, 11.063705, 11.989549, 13.017313, nan
iceberg,find,   1,16, 32, 16, 8.841011, 8.878080, 9.119341, 9.396634, 9.822412, 10.389453, 11.101427, nan
iceberg,find,   0,16, 32, 16, 8.904089, 9.334169, 10.991820, 12.325888, 13.801651, 15.243431, 16.511763, nan
iceberg,find, 0.5,16, 32, 16, 8.876883, 9.127526, 10.196985, 11.139071, 12.292710, 13.552012, 14.819328, nan
iceberg,find,0.75,16, 32, 16, 8.857945, 9.002470, 9.657875, 10.268263, 11.063295, 11.990426, 13.012205, nan
iceberg,find,   1,16, 32, 16, 8.840601, 8.879795, 9.117082, 9.398067, 9.821389, 10.391552, 11.102003, nan
iceberg,find,   0,16, 32, 16, 8.901222, 9.331117, 10.983015, 12.321588, 13.801677, 15.243878, 16.516678, nan
iceberg,find, 0.5,16, 32, 16, 8.872960, 9.125082, 10.189005, 11.136000, 12.349984, 13.551207, 14.819136, nan
iceberg,find,0.75,16, 32, 16, 8.855827, 9.002189, 9.651814, 10.266829, 11.060634, 11.988621, 13.011559, nan
iceberg,find,   1,16, 32, 16, 8.841280, 8.878284, 9.116672, 9.396838, 9.820096, 10.388947, 11.186995, nan
iceberg,find,   0,16, 32, 16, 8.902452, 9.335194, 10.992474, 12.329779, 13.809870, 15.247975, 16.519783, nan
iceberg,find, 0.5,16, 32, 16, 8.874393, 9.127654, 10.193920, 11.140506, 12.297011, 13.554893, 14.823149, nan
iceberg,find,0.75,16, 32, 16, 8.857599, 9.003213, 9.655705, 10.271540, 11.064730, 11.994157, 13.015513, nan
iceberg,find,   1,16, 32, 16, 8.839168, 8.879661, 9.116269, 9.399290, 9.821216, 10.394010, 11.100570, nan
iceberg,find,   0,16, 32, 16, 8.905728, 9.333760, 10.990387, 12.328883, 13.803520, 15.248179, 16.525723, nan
iceberg,find, 0.5,16, 32, 16, 8.873305, 9.126336, 10.192468, 11.136820, 12.289639, 13.547315, 14.820761, nan
iceberg,find,0.75,16, 32, 16, 8.857012, 9.002803, 9.654272, 10.266623, 11.061677, 12.046745, 13.014834, nan
iceberg,find,   1,16, 32, 16, 8.839578, 8.878284, 9.116467, 9.394995, 9.816896, 10.387661, 11.095654, nan
iceberg,put,,16, 32, 16, 20.037428, 24.080448, 28.355667, 30.683588, 33.168587, 35.776718, 38.496498, nan
iceberg,put,,16, 32, 16, 20.029036, 24.079386, 28.359476, 30.688725, 33.171066, 35.774689, 38.513252, nan
iceberg,put,,16, 32, 16, 20.028646, 24.066900, 28.360706, 30.678905, 33.164494, 35.776310, 38.505150, nan
iceberg,put,,16, 32, 16, 20.036692, 24.072813, 28.366547, 30.692760, 33.176292, 35.784958, 38.507931, nan
iceberg,put,,16, 32, 16, 20.022074, 24.074875, 28.352512, 30.743786, 33.170868, 35.781017, 38.509819, nan
iceberg,put,,16, 32, 16, 20.035641, 24.072599, 28.372187, 30.681498, 33.175049, 35.779381, 38.511681, nan
